22.9769,25.4418,25.7461,24.2780,25.9582,26.2063,25.0587,25.0630,27.1628,25.1195,26.3113,24.9880,24.6098,26.3614,23.8663,26.3921,26.6987,25.1175,27.0871,27.2304,23.9664,28.2883,28.0383,24.4830,27.5557,26.1347,23.0219,27.4322,26.2342,21.8030,27.9762,25.0125,23.6138,28.4728,23.8066,22.9893,29.6226,23.3677,23.8853,27.5435,22.6203,22.7573,27.8944,21.6600,22.0877,26.3351,22.7086,23.3300,25.2418,21.7951,23.1001,25.2736,20.6665,24.1237,23.9409,22.5612,23.3257,23.8856,23.6089,23.9683,22.7678,22.1534,22.8483,21.4625,22.7766,22.9531,20.5550,22.1558,21.8982,20.8523,22.8535,24.3418,20.2461,21.8762,24.8283,20.9416,23.9751,24.8878,1.7111,0.0000
23.7627,25.0910,26.5987,24.4340,26.3863,26.4838,25.2119,26.6723,27.7618,25.2299,26.5536,25.1979,24.6686,26.6038,24.1018,26.5495,26.7563,25.2941,27.3304,27.1578,24.1480,28.4942,28.0330,24.6255,27.8091,25.9856,23.3037,27.9451,26.1246,22.0937,27.9607,24.7836,23.8793,28.4377,23.6607,23.1012,29.1979,22.7604,24.0674,27.3304,22.9469,22.3235,27.4559,22.7818,21.1189,26.2102,22.7396,23.0255,25.0089,22.0570,22.5942,25.1766,20.5672,22.8432,23.8267,22.7180,23.2921,23.8727,23.6458,24.0935,22.6739,22.1823,22.8767,21.3253,22.6856,23.0554,20.5354,22.4689,21.7708,20.6471,22.0703,24.2668,21.1794,21.0765,24.8186,19.5359,22.5613,24.5639,1.7600,0.0000
23.7902,24.9222,25.9625,23.9670,26.3695,25.7491,23.9488,27.0825,27.1052,25.0388,26.7729,24.7488,24.7611,26.8322,23.5507,26.2971,26.8817,25.1696,27.4088,27.0487,24.2431,28.6813,27.4047,25.0041,27.6948,25.8679,23.3290,27.6381,26.0980,22.1176,27.8862,24.6554,23.8395,28.3435,23.5424,23.0280,29.2046,22.6166,23.8714,27.3123,22.7012,22.3086,27.5732,22.2913,21.1790,26.1704,22.5500,22.9827,24.9728,21.8751,22.5131,25.1137,20.4878,23.1279,23.7040,22.6079,22.9334,23.7689,23.7001,23.4740,22.5707,21.8956,22.8998,21.3230,22.4413,23.3831,20.4366,21.2076,23.2088,21.3243,22.9405,24.8217,21.6044,22.1032,25.7009,21.2752,24.1735,25.0485,1.8089,0.0000
22.9558,25.2144,26.0783,23.9778,26.2499,26.2830,24.7283,25.7780,27.5313,24.8741,26.3689,25.0624,24.5290,25.8380,24.0024,26.0968,26.8952,25.1493,27.0600,27.0075,24.0745,28.4224,27.4948,24.5672,27.1801,25.8543,23.0965,26.5309,25.7325,22.0505,28.1032,24.9550,23.4105,28.4208,23.7864,22.6057,29.6739,23.3095,23.3233,27.4163,22.6618,22.4135,27.5813,21.7307,21.6274,26.3276,22.6830,23.1756,25.3449,21.6336,23.3602,25.8041,20.6331,24.4325,24.0567,22.3251,23.7554,23.9562,22.7547,24.9083,23.0839,22.3399,22.8397,21.9979,23.3052,22.9045,21.3184,23.4285,21.5362,21.0152,23.1052,24.0370,20.4857,21.9780,24.1846,20.8687,24.0067,24.8900,1.8578,0.0000
23.0108,26.1717,25.6638,24.3797,26.1610,26.1883,24.5585,24.8597,26.9735,25.4312,26.3800,25.0955,25.1736,26.2494,23.9034,26.6654,26.7025,25.4740,27.6815,27.2535,24.5934,28.8719,27.8069,25.3720,28.1298,26.3525,23.4550,28.4153,26.8223,22.3572,28.0208,25.0343,23.6433,28.3256,23.9194,22.7707,29.7573,23.4026,22.8596,27.2630,22.8341,22.6292,27.5897,21.7744,22.0896,26.0718,23.1509,23.1300,24.9759,22.2090,23.0781,25.2083,21.0839,24.0925,23.6606,22.9166,23.3356,23.4684,24.0034,23.8841,22.6576,22.1083,22.9936,21.2407,22.3890,22.9134,20.7515,21.8289,21.5818,20.3687,21.9957,24.0929,19.6129,21.0187,23.9746,20.5195,22.6413,25.1551,1.9066,0.0000
23.0290,25.7869,25.6975,24.3101,26.3126,26.1831,24.8808,25.3115,27.1738,25.3341,26.6244,25.0991,24.9258,26.6106,23.9463,26.6201,26.8401,25.4091,27.6844,27.2687,24.5212,28.8413,27.7413,25.3780,28.0676,26.2387,23.4696,28.1721,26.5960,22.3001,28.0684,24.9467,23.8015,28.4275,23.9040,22.8588,29.7555,23.2773,23.2482,27.2964,22.9213,22.5875,27.4995,22.0911,21.7038,26.1716,22.9402,23.3102,25.0577,22.0430,23.0609,25.3376,20.6824,23.7002,23.7579,22.6615,23.5530,23.7542,23.6144,24.3353,22.5978,22.1722,23.0902,21.3453,22.7354,23.5422,20.9707,23.6640,22.3936,20.2826,21.6501,23.6157,20.1677,20.7426,22.7628,19.4544,21.6930,24.5585,1.9555,0.0000
23.1555,25.7744,25.6374,24.4786,26.1025,26.1665,25.0267,24.8227,26.7871,25.4627,26.6970,25.1598,25.1599,26.7744,23.9724,26.7406,26.8888,25.4918,27.7750,27.3240,24.5624,29.1026,27.4524,25.2940,27.9422,26.4727,23.3102,28.1359,27.0118,22.2153,27.8830,25.1656,23.5680,27.9636,24.0754,22.6313,29.1679,23.1794,22.8768,26.6781,23.2567,22.6640,26.1435,23.0570,21.5742,26.2802,22.7336,23.8212,25.2051,21.7646,23.8960,25.2076,21.1152,25.2772,23.8985,22.4756,23.5791,23.6831,23.6718,23.7889,22.9785,21.7002,23.0143,21.6398,22.0845,22.6155,21.2333,21.2703,21.3970,20.5703,22.0451,23.6939,20.3238,21.0291,24.3851,19.9742,23.1253,23.9204,2.0044,0.0000
23.0057,25.9714,25.7052,24.3260,26.4100,26.1886,24.7468,25.5032,27.3395,25.3984,26.4602,25.1150,24.9654,26.5363,23.9642,26.6932,26.5986,25.4444,27.7461,27.1628,24.6292,29.0001,27.1975,25.4897,27.9130,26.2922,23.3884,28.1994,26.8585,22.3271,27.9942,24.9873,23.6410,28.2780,23.9816,22.6410,29.7081,23.5106,22.8855,27.2673,22.8566,22.4892,27.4922,21.8667,21.8012,26.1911,22.9146,23.2849,25.0303,22.0494,23.2339,25.3183,20.7870,24.0441,23.7822,22.8057,23.6592,23.8533,23.8581,24.2775,22.6221,22.2187,23.3158,21.2771,22.6291,23.6448,20.9971,23.9214,22.8698,20.2708,21.5231,23.3853,20.5755,20.6278,22.5762,19.1582,21.5414,23.9591,2.0533,0.0000
22.7965,26.2989,24.9086,24.0602,26.4750,25.6425,24.1789,25.3583,26.6818,25.2784,26.5662,24.7282,25.1931,26.5896,23.5066,26.4290,26.7510,25.3776,27.6896,27.0464,24.7257,28.7962,27.1479,25.7831,28.2341,26.0180,23.7302,28.9058,26.5595,22.8502,28.0759,24.7192,23.9423,28.4526,23.7007,22.9808,29.0113,22.5285,23.7778,27.2756,23.1015,22.2156,27.4732,22.6370,21.0910,26.0958,23.0235,22.8382,24.8934,22.3274,22.4239,25.2477,20.8672,22.7122,23.6369,22.8254,23.1182,23.5602,23.8992,23.7023,22.5615,22.0487,22.9517,21.2627,22.4812,23.4379,20.2197,22.0796,22.3995,20.9287,22.0870,24.8635,21.6549,21.3414,25.5483,19.8982,22.5916,25.3622,2.1022,0.0000
23.0660,25.6234,25.8601,24.3462,26.2965,26.1071,25.0106,25.7517,27.3636,25.3433,26.3004,24.9529,25.0548,25.8695,23.8435,26.5075,26.9062,25.2113,27.5532,27.2738,24.2774,28.5417,27.9144,25.2531,28.0437,26.1416,23.4033,28.6902,26.4174,22.3866,27.9096,24.8846,23.8520,28.3339,23.7300,23.1012,29.0631,22.7305,23.9992,27.1823,23.1315,22.3043,27.3237,22.6981,21.1652,26.0265,22.9913,22.9616,24.8327,22.2744,22.5535,25.1533,20.7875,22.6979,23.6694,22.7879,23.3889,23.7662,23.0027,24.5976,22.5325,22.9246,22.7157,21.2494,22.9617,23.3790,20.1423,23.3050,22.3783,20.8980,21.7787,24.2660,21.2720,20.6301,23.9257,20.2980,21.9564,25.3554,2.1511,0.0000
23.1108,26.2617,24.8707,24.2746,26.3961,25.7642,24.1334,25.4271,26.9296,25.5630,26.4227,24.9475,25.5317,26.1447,23.7523,26.6861,26.8467,25.5262,27.9357,27.1715,24.8678,28.9607,27.2679,25.9921,28.3380,26.2372,23.7371,28.7196,26.8039,22.7151,28.0981,24.9284,23.8568,28.3217,23.9823,22.7831,29.5465,23.1654,23.1593,27.1545,23.1152,22.3268,27.2859,22.2035,21.5170,25.9706,23.2024,22.9400,24.9297,22.1913,22.8306,25.2657,21.0874,23.8337,23.5802,22.7563,23.2503,23.4389,23.7190,24.0046,22.4847,22.1578,22.7851,21.0839,22.4509,23.0435,20.3132,21.9639,21.8173,20.5052,21.8611,24.3097,21.1017,20.9426,24.9169,19.4761,22.3627,24.8225,2.2000,0.0000
23.0735,25.3497,25.9159,24.3673,25.8721,26.3734,25.2307,24.7586,26.9664,25.0722,26.6404,25.2663,24.3958,27.1439,24.3702,26.3990,26.6234,25.1452,27.1148,27.2062,24.0295,28.2567,28.0510,24.6085,27.7003,26.1402,23.1143,27.7534,26.4123,21.9111,28.0422,24.9265,23.5480,28.4609,23.7737,22.7830,29.8312,23.3761,23.3521,27.4703,22.6229,22.7019,27.7995,21.5338,22.2152,26.2358,22.7949,23.1763,25.1542,21.8385,23.1019,25.3420,20.9004,24.2994,23.8992,22.6962,23.2834,23.8913,23.7207,23.9659,22.7740,22.1171,22.8673,21.4637,22.7261,22.9041,20.6108,22.1107,21.8023,20.6945,22.6156,24.2163,21.0354,21.7073,25.0023,19.7414,23.4116,24.3798,2.2489,0.0000
